dim_distribution_id,distribution_id,dim_country_id,dim_source_id,distribution_channel_code,distribution_channel_name,local_sales_channel_1,local_sales_channel_2,distribution_point,commission_percentage,kick_back_percentage,distribution_owner,distribution_logic,distribution_logic_priority,channel_type_code,channel_type_name,is_distribution_owned_by_stage,discount_percentage,providing_customer_data_code,providing_customer_data_name
14294,14294,1,1,POS,POINT OF SALE,10- Tourism Groups,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9014' AND SourcePriceTypeName='Gr> Agencias' AND SourceDistributionPoint='_N/A',1,B2B,Reseller,1,0,0,Customer Data NOT Provided
14296,14296,5,2,CC,CALL CENTER,Indirect,SE Key Account,Schools - B2C,0,0,Schools - B2C,WHEN SourceSalesPartnerClass = 'Schulen',2,B2B,Reseller,0,0,0,Customer Data NOT Provided
14297,14297,5,1,CC,CALL CENTER,Indirect,Resellers (S&M),BW Bank,0,0,SE B2B,"WHEN SourcePromotionName IN ('AN STU - B2B - Sparkasse Schwarzwald-Baar', 'AN STU - B2B - extend', 'ALA STU - B2B - extend', 'AN STU B2B - extend-Vorteil', 'ALA STU - B2B - extend-Vorteil', 'Alle STU - extend')",1,B2C,End Customer,0,0,1,Customer Data Provided
14298,14298,5,1,POS,POINT OF SALE,Direct,SE Other,theatre box offices,0,0,SE Point of Sale,"WHEN SourceDistributionChannel = 'SE_VVK' and CONTAINS(SourcePromotionName,'""CRM""') and (SourcePromotionId <> '14222' or SourcePromotionCode <> 'Tannenbaum') or SourceDistributionChannel = 'SE_VVK' and (SourcePromotionId = '13033' and SourcePromotionCode = 'BMG-Fan')",1,B2C,End Customer,0,0,1,Customer Data Provided
14299,14299,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),diverse POS A,0,0,Box office,WHEN SourceDistributionChannel = 'VVK' and SourcePricetypeID between '262' and '366',3,B2C,End Customer,0,0,0,Customer Data NOT Provided
14300,14300,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Höffmann Touristik GmbH,0,0,Coaches - A,WHEN SourceCustomerCode in ('16140'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14303,14303,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Bohr GmbH,0,0,Coaches - A,WHEN SourceCustomerCode in ('415'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14304,14304,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Frankenland Reisen,0,0,Coaches - A,"WHEN SourceCustomerCode in ('7024','45578')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14305,14305,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Freudentaler Reisebüro,0,0,Coaches - A,WHEN SourceCustomerCode in ('18215'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14306,14306,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Other Bus Tour Operators,0,0,Coaches - B,"WHEN SourceCustomerCode in ('2708','1706','1441','1549','9033','1071','3095','310','19191','1321','4060','6758','852','3507')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14307,14307,5,2,CC,CALL CENTER,Indirect,SE Key Account,HEROLÉ Reisen GmbH,0,0,Schools - B2B,WHEN SourceCustomerCode in ('39412'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14308,14308,5,2,CC,CALL CENTER,Indirect,SE Key Account,juTOU Jugendtours GmbH,0,0,Schools - B2B,WHEN SourceCustomerCode in ('36638'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14309,14309,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Stewa Touristik GmbH,0,0,Coaches - A,WHEN SourceCustomerCode in ('1540'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14310,14310,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Müller Bus Touristik,0,0,Coaches - A,"WHEN SourceCustomerCode in ('2452','35514')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14311,14311,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),OK-Reisen Kleinhenz GmbH,0,0,Coaches - A,WHEN SourceCustomerCode in ('5037'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14312,14312,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Peter's Reisedienst,0,0,Coaches - A,WHEN SourceCustomerCode in ('1191'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14313,14313,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Pülm Reisen GmbH,0,0,Coaches - A,WHEN SourceCustomerCode in ('1212'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14314,14314,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Reisebüro Grunert GmbH & Co KG,0,0,Coaches - A,WHEN SourceCustomerCode in ('2321'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14315,14315,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Reisebüro Schmidt GmbH,0,0,Coaches - A,"WHEN SourceCustomerCode in ('1442','18109')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14316,14316,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Schörnig Bus Reisen,0,0,Coaches - A,WHEN SourceCustomerCode in ('5885'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14317,14317,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Firma Steidl-Reisen Martha Brandl,0,0,Coaches - A,WHEN SourceCustomerCode in ('39061'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14319,14319,5,2,CC,CALL CENTER,Indirect,SE Key Account,Welcome Berlin Tours GmbH,0,0,Schools - B2B,WHEN SourceCustomerCode in ('11684'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14320,14320,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Westfalen Blatt,0,0,Publisher,"WHEN SourceCustomerCode in ('152698','152703')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14321,14321,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Other B2B,0,0,SE B2B,WHEN SourceSalesPartnerClass = 'Firmen',2,B2B,Reseller,0,0,0,Customer Data NOT Provided
14322,14322,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Other travel agencies,0,0,Travel agency,WHEN SourceSalesPartnerClass = 'Stationärer Vertrieb',2,B2B,Reseller,0,0,0,Customer Data NOT Provided
14323,14323,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),diverse POS Elektra,0,0,Box office,WHEN SourceSalesPartnerClass = 'Vorverkaufstelle',2,B2B,Reseller,0,0,0,Customer Data NOT Provided
14324,14324,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Touristik Kontor,0,0,Box office,WHEN SourceCustomerCode in ('21804'),1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14325,14325,5,2,WEB,INTERNET,Indirect,Resellers (S&M),Other B2B,0,0,SE B2B,WHEN SourceCustomerCode in ('163240'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14327,14327,5,2,WEB,INTERNET,Indirect,Resellers (S&M),Other B2B,0,0,SE B2B,WHEN SourceSalesPartnerClass = 'Direkt Vertrieb FIT',3,B2B,Reseller,0,0,0,Customer Data NOT Provided
14328,14328,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),other Hotels,0,0,Hotels,WHEN SourceSalesPartnerClass = 'Hotel',2,B2B,Reseller,0,0,0,Customer Data NOT Provided
14329,14329,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Associations,0,0,SE B2B,"WHEN SourceSalesPartnerClass in ('Verein','Verband')",2,B2C,End Customer,0,0,0,Customer Data NOT Provided
14330,14330,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Appartment House SI Betriebs GmbH,0,0,Hotels,WHEN SourceDistributionChannel = 'VVK' and SourceClientId = '7131',1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14331,14331,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Appartment House SI Betriebs GmbH,0,0,Hotels,"WHEN SourceCustomerCode in ('18463','21273')",1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14332,14332,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Garni Hotel Körschtal,0,0,Hotels,WHEN SourceDistributionChannel = 'VVK' and SourceClientId = '7197',1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14333,14333,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Garni Hotel Körschtal,0,0,Hotels,"WHEN SourceCustomerCode in ('18240','19368')",1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14334,14334,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Empire Riverside Hotel,0,0,Hotels,WHEN SourceCustomerCode in ('126943'),1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14335,14335,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Dormero Hotel,0,0,Hotels,WHEN SourceCustomerCode in ('152170'),1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14336,14336,5,1,POS,POINT OF SALE,Direct,SE Other,theatre box offices,0,0,SE Point of Sale,"WHEN SourceDistributionChannel = 'SE_VVK' and SourcePromotionId IN ('12997','13283','13178','13204','13145','12826') and SourcePromotionCode IN ('100premieren','fruehling','jubilaeum','Finale','Sommerangebot','Sommerausflug','Sonnenschein','Freundinnen','muttertag','abschied','geburtstag','Whatsapp')",1,B2C,End Customer,0,0,1,Customer Data Provided
14337,14337,1,1,WEB,INTERNET,07- Tourism,Tixalia,Tixalia,0.08,0,Tixalia,WHEN SourceClientId='23160' ,1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14338,14338,5,1,CC,CALL CENTER,Direct,SE Other,Stage CC (01805 - 4444),0,0,SE Call Center,"WHEN SourceDistributionChannel = 'SE_CC' and CONTAINS(SourcePromotionName,'""Family & Friends - Q""')",1,B2C,End Customer,0,0,1,Customer Data Provided
14340,14340,5,1,POS,POINT OF SALE,Direct,SE Other,theatre box offices,0,0,SE Point of Sale,"WHEN SourceDistributionChannel = 'SE_VVK' and SourcePromotionId IN ('11584','12501','12383','12162','12174') and SourcePromotionCode IN ('Wiederholer','Kundenbefragung','Musicaltester','Löwentickets','WhatsApp','whatsapp','Herbstspecial','newsletter')",1,B2C,End Customer,0,0,1,Customer Data Provided
14341,14341,5,1,WEB,INTERNET,Indirect,Resellers (S&M),Travelzoo,0,0,Travelzoo,"WHEN CONTAINS(SourcePromotionName,'""Travelzoo""')",1,B2C,End Customer,0,0,1,Customer Data Provided
14342,14342,5,1,WEB,INTERNET,Indirect,Resellers (S&M),Urlaubspiraten,0,0,Urlaubspiraten,WHEN SourcePromotionName like ('%Urlaubspiraten%'),1,B2C,End Customer,0,0,1,Customer Data Provided
14343,14343,5,1,CC,CALL CENTER,Indirect,Resellers (S&M),Affinion International GmbH,0,0,SE B2B,WHEN SourceClientId in ('2154'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14344,14344,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Affinion International GmbH,0,0,SE B2B,"WHEN SourceCustomerCode in ('16008','161707','16871','19791','20722','22038','23736','25178','25384','26760','39327')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14345,14345,5,1,WEB,INTERNET,Indirect,Resellers (S&M),Berlin Tourismus & Kongress GmbH,0,0,Berlin Tourismus,"WHEN SourceClientId in ('1088','1227')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14346,14346,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Citti Märkte GmbH & Co. KG,0,0,Box office,WHEN SourceClientId in ('2427'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14347,14347,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),City-Music GmbH,0,0,Box office,WHEN SourceClientId in ('7116'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14348,14348,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),eventbuero tickets,0,0,Box office,WHEN SourceClientId in ('7106'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14349,14349,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Kartenbüro in den Schmuckwelten,0,0,Box office,WHEN SourceClientId in ('7514'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14350,14350,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Kartenbüro in den Schmuckwelten,0,0,Box office,"WHEN SourceCustomerCode in ('12690','41366','41550')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14351,14351,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),konzert & event,0,0,Box office,WHEN SourceClientId in ('2506'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14352,14352,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),konzert & event,0,0,Box office,WHEN SourceCustomerCode in ('6424'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14353,14353,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Konzertbüro Auch & Kneidl,0,0,Box office,WHEN SourceClientId in ('2456'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14354,14354,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Konzertkasse STREIBER,0,0,Box office,WHEN SourceClientId in ('2310'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14355,14355,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),KPS Kartenvorverkauf,0,0,Box office,WHEN SourceClientId in ('2810'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14356,14356,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Kreiszeitung Böblinger Bote Wilhelm Schlecht GmbH & Co. KG,0,0,Publisher,"WHEN SourceClientId in ('7113','7114')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14357,14357,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Kreiszeitung Böblinger Bote Wilhelm Schlecht GmbH & Co. KG,0,0,Publisher,WHEN SourceCustomerCode in ('19684'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14359,14359,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Liesegang GmbH Ticket Kontor CTS - Service,0,0,Box office,WHEN SourceClientId in ('2408'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14360,14360,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Liesegang GmbH Ticket Kontor CTS - Service,0,0,Box office,WHEN SourceCustomerCode in ('2230'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14361,14361,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),LZ-Veranstaltungskasse Lüneburg,0,0,Publisher,WHEN SourceClientId in ('2110'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14362,14362,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),LZ-Veranstaltungskasse Lüneburg,0,0,Publisher,WHEN SourceCustomerCode in ('3257'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14363,14363,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),LR Medienverlag,0,0,Publisher,"WHEN SourceClientId in ('1504','301')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14364,14364,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Medienunternehmen  Heilbronner Stimme GmbH & Co. KG,0,0,Publisher,WHEN SourceClientId in ('7407'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14365,14365,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Medienunternehmen  Heilbronner Stimme GmbH & Co. KG,0,0,Publisher,WHEN SourceCustomerCode in ('148772'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14366,14366,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Mediengruppe NOZ/mhn/shz Medien,0,0,Publisher,"WHEN SourceClientId in ('5480','10532','2494','12496','12545','19084')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14368,14368,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Reisebuero Biehl GmbH,0,0,Travel agency,WHEN SourceClientId in ('2501'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14369,14369,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Other publishers,0,0,Publisher,"WHEN SourceCustomerCode in ('149794','159169','138436','161867','164394','23560','131629','125880','150572','159097','161850','153171','159337','45080','155891','137363','157052','16440','41186','8581','163780','14686','155891','137363','155709','164375','2359','13634','147130','139001','155288','147996','137160','16838')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14371,14371,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Theaterkasse Eastgate,0,0,Box office,WHEN SourceClientId in ('1277'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14372,14372,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Theaterkasse Emil Schumacher Herr Richling,0,0,Box office,WHEN SourceClientId in ('2019'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14373,14373,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Theaterkasse Kartenhaus,0,0,Box office,WHEN SourceClientId in ('2026'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14374,14374,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Theaterkasse Sabine Petera,0,0,Box office,WHEN SourceClientId in ('2546'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14375,14375,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Theaterkasse Sabine Petera,0,0,Box office,WHEN SourceCustomerCode in ('11813'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14376,14376,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),Ticketpoint Blumentritt,0,0,Box office,WHEN SourceClientId in ('2100'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14377,14377,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),Ticketpoint Blumentritt,0,0,Box office,WHEN SourceCustomerCode in ('3124'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14378,14378,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),WAZ Mediengruppe Essen,0,0,Publisher,"WHEN SourceClientId in ('5827','4430')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14379,14379,5,2,POS,POINT OF SALE,Indirect,Resellers (S&M),WAZ Mediengruppe Essen,0,0,Publisher,WHEN SourceCustomerCode in ('29884'),1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14380,14380,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Associations,0,0,SE B2B,"WHEN SourceCustomerCode in ('131107','23424','31032','36307','38837','36595','22679')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14382,14382,5,2,WEB,INTERNET,Indirect,Resellers (S&M),Expedia,0,0,SE B2B,WHEN SourceCustomerCode in ('42361'),1,B2C,End Customer,0,0,0,Customer Data NOT Provided
14383,14383,5,1,POS,POINT OF SALE,Indirect,Resellers (S&M),OWT,0,0,SE B2B,"WHEN SourceClientId in ('4609','4773')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14384,14384,5,2,WEB,INTERNET,Indirect,Resellers (S&M),GetYourGuide GmbH,0,0,SE B2B,"WHEN SourceCustomerCode in ('159530','156175')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14385,14385,5,1,WEB,INTERNET,Indirect,Resellers (S&M),Cadooz AG,0,0,SE B2B,WHEN SourcePromotionId IN ('9241'),1,B2C,End Customer,0,0,1,Customer Data Provided
14386,14386,5,2,CC,CALL CENTER,Indirect,Resellers (S&M),Other B2B,0,0,SE B2B,"WHEN SourceCustomerCode in ('131974','15787')",1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14387,14387,4,1,CC,CALL CENTER,Free Ticket,Free Ticket,0900 - 1353,0,0,Eventim,"WHEN SourceDistributionChannel IN ('CTS_CC','SE_CC') AND CONTAINS(SourcePromotionName,'""€0,00 kaarten""')",3,B2C,End Customer,0,0,0,Customer Data NOT Provided
14388,14388,4,1,WEB,INTERNET,Free Ticket,Free Ticket,stage-entertainment.nl,0,0,Stage Entertainment,"WHEN CONTAINS(SourcePromotionName,'""€0,00 kaarten""')",4,B2C,End Customer,1,0,0,Customer Data NOT Provided
14389,14389,1,1,CC,CALL CENTER,10- Tourism Groups,Grupos Prepago,Others,0,0,Eventim,WHEN SourceClientId='11' AND SourcePriceTypeName='Grupos> 10 Preventa e' AND SourceCampaignCode='GR',1,B2B,Reseller,0,0.3,0,Customer Data NOT Provided
14390,14390,1,1,CC,CALL CENTER,10- Tourism Groups,Halcón Grupos,Halcon,0,0,Halcon,"WHEN SourceClientId='12' AND SourcePriceTypeName='Gr> 15 Agencias 11,8%' AND SourceCampaignCode='HA'",1,B2B,Reseller,0,0.118,0,Customer Data NOT Provided
14391,14391,1,1,CC,CALL CENTER,07- Tourism,AA.VV.,AA.VV,0,0,Eventim,WHEN SourceClientId='13' AND SourcePriceTypeName='Agencia 6% e' AND SourceCampaignCode='AV',1,B2B,Reseller,0,0.06,0,Customer Data NOT Provided
14392,14392,1,1,CC,CALL CENTER,04- groups,Promoentradas,Promoentradas,0,0,Promoentradas,WHEN SourceClientId='13' AND SourcePriceTypeName='Agencias 10%' AND SourceCampaignCode='PR',1,B2B,Reseller,0,0.1,0,Customer Data NOT Provided
14393,14393,1,1,CC,CALL CENTER,07- Tourism,AA.VV.,AA.VV,0,0,AA.VV,WHEN SourceClientId='13' AND SourcePriceTypeName='Agencias 6%- S. Ruedas' AND SourceCampaignCode='AV',1,B2B,Reseller,0,0.06,0,Customer Data NOT Provided
14394,14394,1,1,CC,CALL CENTER,07- Tourism,AA.VV,AA.VV,0,0,Eventim,WHEN SourceClientId='13' AND SourcePriceTypeName='AGENCIAS 8%' AND SourceCampaignCode='AV',1,B2B,Reseller,0,0.08,0,Customer Data NOT Provided
14395,14395,1,1,CC,CALL CENTER,07- Tourism,Mixentradas Individual,MixEntradas,0,0,MixEntradas,WHEN SourceClientId='13' AND SourcePriceTypeName='Agencias 8% e' AND SourceCampaignCode='PE',1,B2B,Reseller,0,0.08,0,Customer Data NOT Provided
14396,14396,1,1,CC,CALL CENTER,10- Tourism Groups,Mixentradas Grupos,MixEntradas,0,0,MixEntradas,WHEN SourceClientId='13' AND SourcePriceTypeName='Agencias 8%- S. Ruedas' AND SourceCampaignCode='PE',1,B2B,Reseller,0,0.08,0,Customer Data NOT Provided
14397,14397,1,1,CC,CALL CENTER,10- Tourism Groups,WELCOME INCOMING Grupos,Others,0,0,Eventim,"WHEN SourceClientId='13' AND SourcePriceTypeName='AGENCIAS 9,5%' AND SourceCampaignCode='WI'",1,B2B,Reseller,0,0.095,0,Customer Data NOT Provided
14398,14398,1,1,CC,CALL CENTER,10- Tourism Groups,WELCOME INCOMING Grupos,Others,0,0,Eventim,"WHEN SourceClientId='13' AND SourcePriceTypeName='Gr >15 Agencias 11,8%' AND SourceCampaignCode='WI'",1,B2B,Reseller,0,0.118,0,Customer Data NOT Provided
14399,14399,1,1,CC,CALL CENTER,10- Tourism Groups,Grupos Prepago,AA.VV,0,0,Eventim,WHEN SourceClientId='13' AND SourcePriceTypeName='Gr>10 Agencias 6% Prev',1,B2B,Reseller,0,0.06,0,Customer Data NOT Provided
14400,14400,1,1,CC,CALL CENTER,10- Tourism Groups,AA.VV. Grupos,AA.VV,0,0,AA.VV,WHEN SourceClientId='13' AND SourcePriceTypeName='Gr>10 Agencias 6% Prev' AND SourceCampaignCode='AV',1,B2B,Reseller,0,0.06,0,Customer Data NOT Provided
14401,14401,1,1,CC,CALL CENTER,10- Tourism Groups,AA.VV. Grupos,AA.VV,0,0,Eventim,"WHEN SourceClientId='13' AND SourcePriceTypeName IN ('Gr>10 Agencias 6% Prev' ,'GrPrev >10 Agencias 6%') AND SourceCampaignCode='AV,VP'",1,B2B,Reseller,0,0.06,0,Customer Data NOT Provided
14402,14402,1,1,WEB,INTERNET,01- internet,Fnac,Fnac,0,0,Eventim,WHEN SourceClientId='100' AND SourcePriceTypeName='ENTRADA GENERAL' AND SourceDistributionPoint='Fnac Spain - Partnershop',1,B2C,End Customer,0,0,1,Customer Data Provided
14403,14403,1,1,WEB,INTERNET,01- internet,Entradas.com Mobile,Eventim,0,0,Eventim,WHEN SourceClientId='100' AND SourcePriceTypeName='ENTRADA GENERAL' AND SourceDistributionPoint='landing dinamica ecom',1,B2C,End Customer,0,0,1,Customer Data Provided
14404,14404,1,1,WEB,INTERNET,07- Tourism,Logitravel,Logitravel,0,0,Logitravel,WHEN SourceClientId='100' AND SourcePriceTypeName='ENTRADA GENERAL' AND SourceDistributionPoint='logitravel incidencias',1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14405,14405,1,1,WEB,INTERNET,01- internet,Promoentradas,Promoentradas,0,0,Promoentradas,WHEN SourceClientId='100' AND SourcePriceTypeName='ENTRADA GENERAL' AND SourceDistributionPoint='Promoentrada MB empresa',1,B2B,Reseller,0,0,0,Customer Data NOT Provided
14406,14406,1,1,CC,CALL CENTER,03- CC,Entradas.com Servicio Cambio (Nueva Landing),902488488/902888788,0,0,Eventim,WHEN SourceClientId='100' AND SourcePriceTypeName='ENTRADA GENERAL' AND SourceDistributionPoint='Servicio de cambio automático',1,B2C,End Customer,0,0,1,Customer Data Provided
14407,14407,1,1,WEB,INTERNET,01- internet,Eventim,Eventim,0,0,Eventim,WHEN SourceClientId='100' AND SourcePriceTypeName='ENTRADA GENERAL' AND SourceDistributionPoint='Wamos',1,B2C,End Customer,0,0,1,Customer Data Provided
14408,14408,1,1,WEB,INTERNET,06- b2b,AMEX,AMEX,0,0,AMEX,WHEN SourceClientId='100' AND SourceDistributionPoint='Stage American Express',1,B2C,End Customer,0,0,1,Customer Data Provided
14409,14409,1,1,POS,POINT OF SALE,10- Tourism Groups,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9014' AND SourcePriceTypeName='AGENCIAS 6%',1,B2B,Reseller,1,0.06,0,Customer Data NOT Provided
14410,14410,1,1,POS,POINT OF SALE,10- Tourism Groups,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9014' AND SourcePriceTypeName='AGENCIAS 8%',1,B2B,Reseller,1,0.08,0,Customer Data NOT Provided
14411,14411,1,1,POS,POINT OF SALE,10- Tourism Groups,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9014' AND SourcePriceTypeName='Gr>10 Agencias 6% Prev' AND SourceDistributionPoint='_N/A',1,B2B,Reseller,1,0.06,0,Customer Data NOT Provided
14412,14412,1,1,POS,POINT OF SALE,10- Tourism Groups,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9014' AND SourcePriceTypeName='Grupos>10',1,B2B,Reseller,1,0,0,Customer Data NOT Provided
14413,14413,1,1,POS,POINT OF SALE,07- Tourism,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9015' AND SourcePriceTypeName='Agencia 8% e',1,B2B,Reseller,1,0.08,0,Customer Data NOT Provided
14414,14414,1,1,POS,POINT OF SALE,07- Tourism,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9015' AND SourcePriceTypeName='Expedia P.especial',1,B2B,Reseller,1,0.1,0,Customer Data NOT Provided
14415,14415,1,1,POS,POINT OF SALE,06- b2b,Stage Taquilla Oficina,Stage Entertainment,0,0,Stage Entertainment,WHEN SourceClientId='9016' AND SourcePriceTypeName='Last Minute',1,B2B,Reseller,1,0,0,Customer Data NOT Provided
14416,14416,1,1,POS,POINT OF SALE,07- Tourism,Halcon Individuales,Halcon,0.095,0.08,Halcon,WHEN SourceClientId='22000' AND SourcePriceTypeName='Paquete Ag. Agosto',1,B2B,Reseller,0,0,0,Customer Data NOT Provided
